1878941 | 강원도 | 평창군 | 대관령면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879215 | 강원도 | 평창군 | 방림면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879223 | 강원도 | 태백시 | 화전동 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879234 | 강원도 | 정선군 | 남면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879295 | 강원도 | 정선군 | 사북읍 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879378 | 강원도 | 정선군 | 고한읍 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879496 | 경기도 | 연천군 | 연천읍 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879732 | 강원도 | 태백시 | 소도동 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879775 | 강원도 | 평창군 | 진부면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879875 | 강원도 | 홍천군 | 남면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879887 | 강원도 | 횡성군 | 청일면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1879899 | 경기도 | 포천시 | 이동면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880186 | 강원도 | 원주시 | 신림면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880296 | 강원도 | 화천군 | 사내면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880474 | 강원도 | 철원군 | 근남면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880484 | 강원도 | 삼척시 | 하장면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880718 | 강원도 | 철원군 | 원동면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880828 | 경기도 | 가평군 | 북면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1880863 | 강원도 | 원주시 | 판부면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1881024 | 강원도 | 춘천시 | 남산면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1881043 | 강원도 | 화천군 | 하남면 | 2025-01-10 00:00:00 | -18.0 | 0.0 | 0.0
1882960 | 강원도 | 홍천군 | 내면 | 2025-01-09 23:00:00 | -18.0 | 0.0 | 0.0
1882980 | 강원도 | 횡성군 | 둔내면 | 2025-01-09 23:00:00 | -18.0 | 0.0 | 0.0
1887150 | 강원도 | 홍천군 | 내면 | 2025-01-09 22:00:00 | -18.0 | 0.0 | 0.0
1904625 | 강원도 | 철원군 | 임남면 | 2025-01-09 17:00:00 | -18.0 | 0.0 | 0.0
1909158 | 강원도 | 철원군 | 임남면 | 2025-01-09 16:00:00 | -18.0 | 0.0 | 0.0
1912171 | 강원도 | 철원군 | 임남면 | 2025-01-09 15:00:00 | -18.0 | 0.0 | 0.0
1931993 | 강원도 | 평창군 | 대관령면 | 2025-01-09 09:00:00 | -18.0 | 0.0 | 0.0
1932059 | 강원도 | 고성군 | 수동면 | 2025-01-09 09:00:00 | -18.0 | 0.0 | 0.0
1932724 | 강원도 | 철원군 | 서면 | 2025-01-09 09:00:00 | -18.0 | 0.0 | 0.0
1933281 | 강원도 | 철원군 | 원동면 | 2025-01-09 09:00:00 | -18.0 | 0.0 | 0.0
1937764 | 강원도 | 고성군 | 수동면 | 2025-01-09 08:00:00 | -18.0 | 0.0 | 0.0
1938192 | 강원도 | 평창군 | 대관령면 | 2025-01-09 08:00:00 | -18.0 | 0.0 | 0.0
1938298 | 강원도 | 평창군 | 대관령면 | 2025-01-09 07:00:00 | -18.0 | 0.0 | 0.0
1938488 | 강원도 | 고성군 | 수동면 | 2025-01-09 07:00:00 | -18.0 | 0.0 | 0.0
1938527 | 강원도 | 철원군 | 원동면 | 2025-01-09 07:00:00 | -18.0 | 0.0 | 0.0
1939093 | 강원도 | 철원군 | 서면 | 2025-01-09 07:00:00 | -18.0 | 0.0 | 0.0
1942002 | 강원도 | 고성군 | 수동면 | 2025-01-09 06:00:00 | -18.0 | 0.0 | 0.0
1942402 | 강원도 | 철원군 | 원동면 | 2025-01-09 06:00:00 | -18.0 | 0.0 | 0.0
1944737 | 강원도 | 철원군 | 서면 | 2025-01-09 06:00:00 | -18.0 | 0.0 | 0.0
1948074 | 강원도 | 철원군 | 원동면 | 2025-01-09 05:00:00 | -18.0 | 0.0 | 0.0
1948209 | 강원도 | 철원군 | 서면 | 2025-01-09 05:00:00 | -18.0 | 0.0 | 0.0
1980782 | 강원도 | 철원군 | 임남면 | 2025-01-08 20:00:00 | -18.0 | 0.0 | 0.0
